name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase
Ampara,2009-08-16,29.6,24.2,27.1,34.9,24.2,30,23.9,83.06,10,132.5,1006.8,76.6,18.3,0.9
Ampara,2009-08-17,29.6,24.4,27.4,34.4,24.4,30.5,23.9,81.97,4.4,74.5,1007.2,88.6,18.6,0.94
Ampara,2009-08-18,28.1,24.6,27,32.3,24.6,30.1,24.3,85.86,4.3,168,1008.1,84.7,20,0.98
Ampara,2009-08-19,30.2,24.7,27.4,36.2,24.7,30,24.2,83.44,5.4,158.3,1008.5,67.9,19.2,1
Ampara,2009-08-21,30.8,25,28.5,36.1,25,32.1,23.5,74.84,11.8,244.3,1009.4,69.9,20,0.01
Ampara,2009-08-22,33.1,25.8,29.4,37.5,25.8,32.8,23.4,71.14,11.9,173.3,1008.5,45.6,20,0.03
Ampara,2009-08-23,31.9,24.2,28.7,35.7,24.2,31.2,21.8,67.24,12.6,238.7,1008.5,47.3,20,0.06
Ampara,2009-08-24,32.3,24.4,28.9,36.9,24.4,32.1,22.7,70.21,10.1,219.3,1008.3,48.6,20,0.11
Ampara,2009-08-25,32.5,24.6,28.8,36,24.6,31.5,22.1,68,8.6,297,1008,32.2,20,0.15
Ampara,2009-08-26,34.4,24.8,30,36.8,24.8,32.6,21.6,62.73,6.9,301,1008.6,34.7,20,0.2
Ampara,2009-08-27,31.9,25.1,29.3,38.5,25.1,33,23.1,69.68,10.4,168.7,1007.7,36.6,20,0.25
Ampara,2009-08-28,34,26.2,29.1,38.3,26.2,32.4,23.4,72.68,5.1,276,1007.9,44.1,20,0.3
Ampara,2009-08-29,32.3,26.1,29.2,36.3,26.1,32.6,23.3,71.14,9.2,66.5,1007.7,63.5,20,0.35
Ampara,2009-08-30,33,24.6,29.6,37.8,24.6,32.8,22.5,66.65,9.4,112.3,1007.7,54.1,20,0.39
Ampara,2009-08-31,31.7,25.1,29,36,25.1,32.2,22.6,69.17,7.7,178,1008.5,85.6,20,0.42
Ampara,2009-09-01,32.7,25.2,29,38.6,25.2,32.8,23.9,75.13,7.5,303.3,1007.9,54,19.6,0.46
Ampara,2009-09-02,32.3,25.7,29.1,38.2,25.7,32.7,23.4,72.13,10.1,242.3,1007.2,60.3,19.6,0.48
Ampara,2009-09-03,35.3,25.6,31,40.8,25.6,34.7,22.6,62.45,8.2,220.5,1006.7,53.5,18.3,0.49
Ampara,2009-09-04,34.4,27.3,30.3,39.4,29.9,33.8,22.2,62.46,4.5,230.8,1007.9,68.4,19.8,0.5
Ampara,2009-09-05,35,27.2,30.6,40.4,30.1,34.5,22.4,62.22,11.2,214.3,1007.6,58.9,20,0.51
Ampara,2009-09-06,35.2,26.2,30,40.4,26.2,33.2,22.2,63.62,10.6,238,1006.4,40.9,20,0.52
Ampara,2009-09-07,34,25.2,29.7,42.6,25.2,34.3,23.6,70.31,5.4,174.8,1006.1,56.8,20,0.54
Ampara,2009-09-08,32.5,26.5,29.5,38.8,26.5,34,23.8,72.03,8.2,225.5,1007,66.8,20,0.57
Ampara,2009-09-09,32.8,26.3,29.4,40.3,26.3,34.6,24.6,76.06,12,189.9,1007.5,45.2,20,0.62
Ampara,2009-09-10,30.7,25.4,28.4,36.9,25.4,33,24.7,80.97,13.4,166.6,1006.9,31.3,20,0.67
Ampara,2009-09-11,31.4,26.1,28.8,38.5,26.1,33.4,24.6,78.76,16.7,118.2,1007.4,33.5,20,0.72
Ampara,2009-09-12,31.9,26.9,29.3,37.2,29.5,34.1,24.2,74.4,14.8,143,1008.7,43,19.8,0.78
Ampara,2009-09-13,31.4,26.1,29.1,38.3,26.1,33.8,24.6,77.08,14.7,115.7,1009.4,50.4,19.2,0.83
Ampara,2009-09-14,33.3,25.8,29.5,39.5,25.8,33.9,24,72.76,10.7,174.5,1009,36.7,19.7,0.89
Ampara,2009-09-15,33,25.8,29.5,38.8,25.8,33.7,23.8,72.35,12.3,209.5,1007.3,34.8,20,0.93
Ampara,2009-09-16,31.8,27.7,29.9,37.9,31,35,24.1,71.68,16.4,170.5,1006.3,30,20,0.97
Ampara,2009-09-17,32.5,26.1,29.3,38.9,26.1,33,23.2,70.25,20.2,195.7,1007.4,41,19.3,0.99
Ampara,2009-09-18,30.5,27,28.3,35.9,29.5,32.1,23.6,75.94,6.3,199.8,1008.9,72.2,20,1
Ampara,2009-09-20,32.3,24,28.9,38.8,24,32.9,23.3,72.21,9.4,122,1008.8,31.6,20,0.02
Ampara,2009-09-21,31.1,24.9,28.4,36,24.9,32,23.5,75.02,13.8,267.1,1008.5,56.6,19,0.05
Ampara,2009-09-22,31.3,26,29.3,36.8,26,33.1,23.3,70.57,12.1,224.7,1008.3,59.2,19.6,0.08
Ampara,2009-09-23,31.4,25.4,28.9,36.8,25.4,32.7,23.4,72.72,9.5,206,1009.1,53.8,19.8,0.12
Ampara,2009-09-24,32.1,25.6,29.5,37.5,25.6,33.4,23.3,69.83,9.3,125.9,1008.9,44.4,20,0.17
Ampara,2009-09-25,32.1,26.7,29.6,38.6,28.7,34.2,23.5,70.57,10.9,105,1008.1,49.6,20,0.22
Ampara,2009-09-26,34.5,26.4,30.4,38.4,26.4,33.5,21.8,60.82,12.5,108.4,1006.9,32.3,20,0.27
Ampara,2009-09-27,35,25.2,30,38.2,25.2,32.4,20.8,59.52,11,196,1005.8,20.9,20,0.31
Ampara,2009-09-28,35.4,23.6,30.2,38.8,23.6,32,20.1,56.25,10.2,280.3,1005.6,31.3,20,0.36
Ampara,2009-09-29,33.5,26,29.7,37,26,32.5,21.9,63.48,9.5,209.3,1006.4,76.8,19.6,0.4
Ampara,2009-09-30,35.5,26.4,30.7,39,26.4,33.5,21.7,59.86,14,249.3,1005.7,54.4,20,0.43
Ampara,2009-10-01,33.4,26.6,29.1,37.8,26.6,31.9,22.5,68.08,11.9,235.3,1005.7,70.5,20,0.46
Ampara,2009-10-08,32.1,24.4,28.6,37.5,24.4,32.5,23.6,75.22,15.9,170.3,1007.4,23.4,19.8,0.6
Ampara,2009-10-09,32.2,26.1,29,37.7,26.1,33.2,24,75.45,14,104.2,1007.6,17.8,20,0.65
Ampara,2009-10-10,30.9,25.9,28.9,37.1,25.9,33.3,24.4,77.18,13.2,100.5,1009,27.1,20.6,0.7
Ampara,2009-10-11,31.4,25.5,28.5,37.1,25.5,32.5,23.9,76.58,9.6,74,1010.1,44.1,19.3,0.76
Ampara,2009-10-12,31.4,25.3,28.5,37.7,25.3,32.5,24,77.06,13,185.2,1010.6,51.2,18.7,0.82
Ampara,2009-10-13,29.9,24.4,27.5,35.4,24.4,30.3,23.6,79.77,8.5,138.5,1010.8,48.1,18.5,0.87
Ampara,2009-10-14,30.5,24.6,27.9,36.3,24.6,31.1,23.8,78.71,11.1,99.6,1010.9,45.6,19.2,0.92
Ampara,2009-10-15,30.8,23.9,28,35.2,23.9,30.7,22.9,73.28,9.9,92.2,1010.7,21,19.6,0.96
Ampara,2009-10-16,31.5,25.7,28.6,35.8,25.7,31.5,22.9,72,12.3,113.8,1010.3,32.5,19.7,0.99
Ampara,2009-10-17,31.4,27.1,29.2,40.2,29.8,34.4,24.4,75.69,9.6,126.4,1009.4,45.6,20,1
Ampara,2009-10-19,31.5,25.2,28.3,36.7,25.2,31.9,24,77.81,7.7,134.8,1010.2,51.9,18.4,0.01
Ampara,2009-10-20,31.1,25.8,28,36.8,25.8,31.2,23.7,77.86,9.3,129.8,1010.9,45.4,18.7,0.03
Ampara,2009-10-21,31.5,24.2,28.2,36.6,24.2,31.4,23.1,74.34,10.1,109.2,1011,42,19.6,0.06
Ampara,2009-10-22,30.5,24.3,28.3,34.5,24.3,30.9,22.5,71.56,18.4,126.9,1011.6,33.6,18.9,0.09
Ampara,2009-10-23,30.8,25.3,28.5,34.3,25.3,30.9,22,68.45,17.4,94.9,1010.8,41.1,19.7,0.13
Ampara,2009-10-24,30.5,25.1,28.4,34.4,25.1,31.1,22.4,70.04,10.8,58.4,1010,53.2,20,0.18
Ampara,2009-10-25,31,24.3,28.4,35.8,24.3,31.5,22.4,70.28,10.4,67,1009.6,42.1,19.2,0.23
Ampara,2009-10-26,30.9,24.3,28.5,34.8,24.3,31.6,22.7,71.49,15.6,71.7,1009.8,24.6,19.5,0.27
Ampara,2009-10-27,30.9,25.1,28.5,36.1,25.1,31.9,23.2,73.33,13.2,88.8,1009.7,34.7,18.9,0.32
Ampara,2009-10-28,30.7,24.1,27.8,36.1,24.1,31.3,24.1,80.56,10.3,145.9,1009.2,54.2,18.3,0.36
Ampara,2009-10-29,29.1,24.7,26.9,34.1,24.7,29,24.6,87.71,11.2,162.3,1010,78,18.7,0.4
Ampara,2009-10-30,28.2,25,26.7,32.7,25,28.8,24.4,87.78,8.7,81.3,1010.2,81.4,19.2,0.44
Ampara,2009-10-31,29.4,24.8,26.7,34.5,24.8,28.9,24.2,86.61,8.5,137.8,1008.8,70.9,19.4,0.47
Ampara,2009-11-01,28.1,23.2,26,32,23.2,27.6,23.5,86.43,10,107.1,1008.9,82.9,18.8,0.49
Ampara,2009-11-02,28.6,24.2,26.4,33.3,24.2,28.8,24.1,87.37,17,101,1007.9,69.6,18.6,0.5
Ampara,2009-11-04,26.6,24.4,25.2,26.6,24.4,25.2,24.2,94.31,2.4,288.8,1008.2,96.3,18.5,0.52
Ampara,2009-11-05,28.7,23.8,25.8,33.9,23.8,26.9,24.4,92.13,14.8,164.3,1007.7,93.8,18.8,0.54
Ampara,2009-11-06,28.5,24.9,26.5,33.3,24.9,27.7,24.3,87.82,6.9,178,1006.8,87.4,18.4,0.59
Ampara,2009-11-07,28.9,25.6,26.7,34,25.6,28,24.2,86.64,7.8,140.5,1005.9,87,19.6,0.63
Ampara,2009-11-08,27.9,25.1,26.6,31.7,25.1,28.6,24.1,86.36,7.5,173.6,1007.5,80.9,18.6,0.69
Ampara,2009-11-09,29.6,23.3,27,35.1,23.3,29.1,24.1,84.44,5.5,170,1006.3,77.3,18.7,0.75
Ampara,2009-11-12,29.6,26.3,27.7,35.1,26.3,30.2,24.7,84.18,7.1,183.3,1007.6,71,18.6,0.9
Ampara,2009-11-16,27.7,27.7,27.7,32.3,32.3,32.3,25.4,87.32,9.4,180,1009.8,90,20,1
Ampara,2009-11-18,28.8,24.3,26.3,33.5,24.3,27.9,24,87.56,6.9,224.8,1010.8,58.9,18.7,0.01
Ampara,2009-11-19,29.8,23.2,27.2,35.7,23.2,30.6,24.1,83.45,5.6,110.8,1011.4,39.3,19,0.04
Ampara,2009-11-20,25.6,24.2,25.1,25.6,24.2,25.1,23.9,93.13,3.7,300.7,1012.3,97.4,18.9,0.07
Ampara,2009-11-21,27.4,24.4,26.3,31.4,24.4,28.5,24.1,88.31,11.2,156.5,1011.5,85.5,19,0.1
Ampara,2009-11-22,28.6,23.6,26.1,33.5,23.6,27.7,23.9,87.83,7.7,118,1011.4,55.9,17.9,0.14
Ampara,2009-11-23,28.2,23.2,26.5,32.1,23.2,28.3,23.4,83.35,4.8,67.8,1012,55.3,17.7,0.19
Ampara,2009-11-24,29.2,24.1,26.8,33.7,24.1,28.8,23.7,83.59,3.6,128.3,1012.3,66.1,18.8,0.23
Ampara,2009-11-25,28.9,23.7,26.7,33.1,23.7,28.9,23.9,84.84,8.8,84.3,1011.8,66,19,0.28
Ampara,2009-11-26,29.2,23.9,26.8,31.8,23.9,27.9,21.9,75.58,9.3,114.3,1010.9,40.6,19.1,0.33
Ampara,2009-11-27,29.5,23.5,26.9,32.3,23.5,28.6,21.9,74.61,18.4,214.6,1011.2,34.1,19.6,0.37
Ampara,2009-11-28,28.1,24.9,26.2,31.6,24.9,27,23.3,84.22,11.2,189.5,1011.7,71.8,18.8,0.41
Ampara,2009-11-29,29.1,24.4,27.1,32.3,24.4,28.9,23.1,79.2,7.9,93.8,1011.5,30.2,19.8,0.45
Ampara,2009-11-30,29.2,24.3,27,33.6,24.3,29,23.9,83.73,6,130.3,1011.3,48.5,19,0.48
Ampara,2009-12-01,29.6,24.5,27.5,35.2,24.5,30.7,24.1,82.21,6.3,113.4,1011.2,59.7,19.2,0.5
Ampara,2009-12-02,29.6,24.2,27.3,35,24.2,30,24.2,83.72,5.9,136.2,1011.4,52.6,19.1,0.5
Ampara,2009-12-03,29.4,23.5,27.6,34,23.5,30.6,23.7,80.05,6.1,68.5,1011.5,41,19.6,0.51
Ampara,2009-12-04,29.8,25.7,28.1,34,25.7,31.4,23.6,76.74,16.6,253.1,1011,46.8,20,0.53
Ampara,2009-12-05,27.7,26.3,27,31.9,26.3,29.1,24.2,84.82,22.3,360,1009.8,84.7,20,0.57
Ampara,2009-12-11,25,25,25,25,25,25,23.7,92.31,4.7,274,1008.5,88.9,18.4,0.88
Ampara,2009-12-12,25.7,25.1,25.4,25.7,25.1,25.4,24.3,93.97,2.6,270,1008.4,100,20,0.93
Ampara,2009-12-13,27.9,23.9,25.7,31.7,23.9,26.6,23.7,89.07,3,296,1008.4,82.3,17.3,0.96
Ampara,2009-12-14,27.1,22.7,24.6,30.8,22.7,25.5,23.1,91.88,2.7,160,1007.1,73.6,18.7,0.98
Ampara,2009-12-18,29,25.2,27.1,33.9,25.2,29.9,24.6,86.52,8.1,34.2,1012.4,42.6,19.8,0.02
Ampara,2009-12-19,28.4,25.4,26.8,32.9,25.4,29.5,24.7,88.33,6.2,85.2,1012.9,54.6,19.7,0.04
Ampara,2009-12-20,28.6,23.4,26.7,33.2,23.4,29.5,24.1,85.73,9.6,19.3,1012.5,71.5,18.6,0.07
Ampara,2009-12-21,27.3,23.8,25.7,31.1,23.8,26.4,24.1,90.95,8.4,71.3,1011.4,97.3,18,0.11
Ampara,2009-12-22,25.5,24,24.5,25.5,24,24.6,23.4,93.63,13.5,166.8,1011.1,96.6,19.1,0.14
Ampara,2009-12-23,25.4,23.1,24.1,25.4,23.1,24.1,23.1,93.81,3.6,43.9,1011.7,99.4,18.6,0.19
Ampara,2009-12-24,27.7,23.6,25.6,31.7,23.6,26.8,24,91.04,12.3,97.7,1010.7,76.1,18.6,0.24
Ampara,2009-12-25,25.1,23.5,24.3,25.1,23.5,24.3,22.9,91.82,3,295,1011.6,93.8,17.5,0.28
Ampara,2009-12-26,28.5,23.5,25.9,32.5,23.5,27.4,23.7,87.92,8.3,132.8,1010.5,52.7,18.8,0.34
Ampara,2009-12-27,27.8,23.8,25.5,31.8,23.8,26.6,23.9,90.96,4.7,35,1010,62.8,18.8,0.39
Ampara,2009-12-28,27.1,27.1,27.1,30,30,30,23.6,81.2,7.6,320,1011.5,90,20,0.43
Ampara,2009-12-29,27.4,24.4,26.1,30,24.4,26.8,23.1,83.69,7.6,130.2,1010.4,93.6,18.1,0.46
Ampara,2009-12-30,27.9,24.2,26.2,30.3,24.2,27.1,22.4,79.71,8.8,36.5,1010.5,83.4,18.5,0.49
Ampara,2009-12-31,27.4,22.4,25.5,31.2,22.4,26.7,22.8,85.4,10.9,253.7,1010.5,75.9,18.8,0.5
Ampara,2010-01-01,28.4,24.9,26.9,31,24.9,28.6,22.6,77.6,8.5,200.7,1010.2,68.4,19.1,0.51
Ampara,2010-01-02,27.8,24.7,25.9,31,24.7,26.9,23.7,88.34,5.5,339.3,1011.8,84.3,19.5,0.53
Ampara,2010-01-03,27.6,23.4,26.1,30.7,23.4,26.8,22.8,82.68,10.1,124.5,1012,92.4,17.7,0.55
Ampara,2010-01-04,27,23.6,25.6,28.9,23.6,25.9,21.1,76.4,14.2,248.1,1010.8,79,18.2,0.6
Ampara,2010-01-05,27.5,21.7,24.5,29.2,21.7,24.7,20.2,78.13,9.4,218.5,1009.3,40.9,18.5,0.65
Ampara,2010-01-06,27.7,20.9,25.2,28.9,20.9,25.7,19.9,73.24,11.1,289.6,1009.2,21.2,19,0.7
Ampara,2010-01-07,26.3,22.1,24.4,26.3,22.1,24.5,21.8,85.53,7.3,314.1,1009.5,87,18,0.76
Ampara,2010-01-08,27.2,23.9,25.5,30.3,23.9,26.3,23.6,89.06,5.4,269.8,1009.2,86.1,18.5,0.81
Ampara,2010-01-09,29,24.6,26.8,33.6,24.6,28.7,23.8,84.37,6.5,109.3,1010.1,46.2,19.6,0.86
Ampara,2010-01-10,29.6,22,26.5,34,22,28.1,23.4,83.67,5.9,84,1011.7,11.7,19.3,0.9
Ampara,2010-01-11,29.3,23.3,26.9,34.1,23.3,29,23.8,83.71,8.1,125.4,1013,26.5,18.8,0.94
Ampara,2010-01-12,29.1,23.8,27,32.8,23.8,29.2,23.5,82.11,9.4,104.3,1013.1,30.4,19.2,0.97
Ampara,2010-01-13,28.5,22.9,26.4,32.7,22.9,28.8,23.6,84.77,5.1,82.8,1013.6,56.9,19.8,0.99
Ampara,2010-01-14,28.9,23.9,26.4,32.8,23.9,27.8,23.5,84.46,7.7,43,1014.2,32.5,20,1
Ampara,2010-01-16,28.7,25.3,26.9,32.9,25.3,28.8,23.8,83.55,12.8,76.8,1014.8,68.6,19.8,0.01
Ampara,2010-01-17,28.4,25.5,27.1,32.5,25.5,29.4,23.5,80.94,12.7,22.6,1014.6,73.6,18.9,0.02
Ampara,2010-01-18,25.9,23.2,24.4,25.9,23.2,24.4,22.8,90.58,6.7,8,1015.6,90.7,18.4,0.04
Ampara,2010-01-19,27.2,24.4,25.9,29.7,24.4,26.6,22.7,82.84,6.8,188.5,1013.1,62,18.1,0.08
Ampara,2010-01-20,28.5,24.2,26.7,30.8,24.2,28,21.3,72.72,9.1,39,1013.8,41.6,19,0.11
Ampara,2010-01-21,28.1,23,26.3,30.2,23,27.4,21.4,75.34,9.9,185.5,1013.1,47.3,19.3,0.15
Ampara,2010-01-22,28.6,23.7,25.9,30.7,23.7,26.7,21.2,75.66,9.3,115,1012.7,24.6,19.4,0.2
Ampara,2010-01-23,28.4,22.7,26,30.5,22.7,27,21.2,75.4,9.6,109.8,1012.7,27.3,19.5,0.25
Ampara,2010-01-24,28.7,21.7,25.9,31,21.7,27.1,21.3,76.4,7.2,87.8,1012,38.1,19.1,0.3
Ampara,2010-01-25,28.9,22.1,26.1,32.1,22.1,27.5,21.6,77.38,11.1,254.5,1012,23.7,18.7,0.36
Ampara,2010-01-26,27.4,23,25.6,30.9,23,27.1,23.3,87.43,5.4,231.5,1012.8,27.7,18.8,0.4
Ampara,2010-01-27,28.7,24.2,26.4,33.5,24.2,28.1,24.1,87.08,11.2,157,1012,62.6,18.9,0.45
Ampara,2010-01-28,28.6,25.4,27.3,32.7,25.4,30.3,23.8,81.61,16.6,44.2,1013,47.5,18,0.48
Ampara,2010-01-29,28.1,26.2,27.1,32.7,26.2,29.4,23.8,82.18,16.6,24.6,1012.6,55.3,19.4,0.5
Ampara,2010-01-30,25.7,24.1,25,25.7,24.1,25,22.7,87.26,11.3,120,1013.3,93.1,18.2,0.5
Ampara,2010-01-31,27.4,22.7,25.4,31.4,22.7,26.6,23.1,86.95,9.6,348.9,1013,96.2,17.9,0.52
Ampara,2010-02-01,27.3,24,26.1,30.7,24,27.4,24,88.32,7.7,196,1012.7,93.8,18,0.54
Ampara,2010-02-02,27.2,24.6,26.1,30.5,24.6,27.3,24,88.47,13,83.3,1011.6,92.8,18.2,0.57
Ampara,2010-02-03,28.4,24.7,26.7,31.7,24.7,28.6,23,80.42,10.9,43.4,1011.8,55.3,18.8,0.62
Ampara,2010-02-04,28.6,23.6,26.5,31.4,23.6,28.1,22.2,77.44,14.8,123.8,1012.1,55.9,19.2,0.68
Ampara,2010-02-05,27.2,24.2,26,29.4,24.2,26.8,21.8,77.86,11.2,35,1011.9,57,20,0.73
Ampara,2010-02-06,28.6,25.3,27,31.1,25.3,28.8,21.9,73.7,25.3,31.9,1013,42.2,20,0.78
Ampara,2010-02-07,28.3,24.9,26.7,31,24.9,28.1,21.2,72.1,18.8,70.5,1013.1,69.7,19.2,0.83
Ampara,2010-02-08,26.9,23.8,25.8,29.1,23.8,26.3,20.7,73.6,9.4,29.2,1011.6,77.7,20.8,0.88
Ampara,2010-02-09,28.6,23.5,26.4,32.3,23.5,28,23.2,82.76,8,25,1010.8,74.9,19.8,0.91
Ampara,2010-02-10,29.2,24.7,27.3,34.3,24.7,30.2,24.2,83.56,11.2,106.3,1010.3,46.2,18.9,0.95
Ampara,2010-02-11,29.2,25.4,27.4,33.3,25.4,30.3,24,81.6,16.6,78.5,1011.8,74.6,19.4,0.97
Ampara,2010-02-12,27.8,25.2,26.9,31.8,25.2,29.6,24.4,86.56,9.2,105.1,1011.8,93.2,19.3,0.99
Ampara,2010-02-13,29.7,26.7,28,35.1,29.9,32.5,24.8,82.72,9.2,40,1010.9,52.7,19.5,1
Ampara,2010-02-15,29.3,23.5,27,32.6,23.5,28.9,22.1,74.63,37.5,96,1010.4,28.2,20,0.01
Ampara,2010-02-16,27.1,24.4,25.4,30.6,24.4,25.8,23.9,91.87,5.2,138.5,1011.1,86.7,18.3,0.03
Ampara,2010-02-17,29.4,25.5,27.7,34.8,25.5,31.5,24.6,83.85,11.2,50.7,1011.5,50.2,19.3,0.05
Ampara,2010-02-18,29.6,24.7,27.5,33.9,24.7,30,22.9,76.47,9.4,46.3,1012.3,25.4,19.6,0.08
Ampara,2010-02-19,29.3,24.9,27.2,33.9,24.9,29.2,23.7,81.69,9.4,57,1013.2,27.3,20,0.12
Ampara,2010-02-20,30.1,24.8,28.1,35.8,24.8,32,24.2,79.75,18.4,45.7,1012.7,41.4,20,0.17
Ampara,2010-02-21,29.8,24.2,27.6,34.2,24.2,30,23,76.54,13,88.4,1013,34.5,19.7,0.22
Ampara,2010-02-22,30,22.8,27.4,34.4,22.8,29.8,23.1,78.26,9.1,59.8,1012.1,30.7,19.7,0.28
Ampara,2010-02-23,29.8,24.9,27.2,32.8,24.9,28.7,22.3,75.01,9.2,110.4,1011.4,54.2,19.5,0.33
Ampara,2010-02-24,29.9,22.5,26.9,32.9,22.5,28.5,21.7,74.22,7.5,62,1010.2,41.1,19.7,0.38
Ampara,2010-02-25,29.7,22.1,27,33.7,22.1,29.4,22.6,77.48,13.5,169.2,1010.3,23.8,19.8,0.43
Ampara,2010-02-26,30,26.6,28.2,34.4,26.6,31.4,23.5,75.75,13.1,93.7,1011.1,22.8,19.7,0.47
Ampara,2010-02-27,30.1,23.7,27.6,34,23.7,30.3,22.9,76.04,7,51.4,1011,31.8,20,0.49
Ampara,2010-02-28,29.6,21.8,26.2,33.1,21.8,27.5,22,78.3,6.1,238,1012.7,14.2,19.5,0.5
Ampara,2010-03-01,29.7,21.9,26.9,33.8,21.9,28.8,22.2,75.75,7.5,61.3,1012.9,25.1,20,0.51
Ampara,2010-03-02,29.9,21.9,26.8,33.2,21.9,28.3,21.8,74.68,8.3,107.4,1011.7,49.7,19.9,0.53
Ampara,2010-03-03,29.9,25.6,27.8,33.2,25.6,30.1,22.4,73.06,10.1,46.8,1010.9,16.5,20,0.56
Ampara,2010-03-04,29.9,22.8,27.1,33.8,22.8,29.6,23,78.9,7.5,97.7,1010.7,38,19.7,0.6
Ampara,2010-03-05,30.3,24.8,27.8,35.5,24.8,30.6,23.6,78.45,6.7,111.8,1011.3,46.5,20,0.65
Ampara,2010-03-06,30.7,25.4,28,34.8,25.4,30.4,22.9,74.79,11.2,241.8,1012,44.8,20,0.7
Ampara,2010-03-07,30.8,22.7,27.6,36.4,22.7,30.7,23.3,78.02,8.7,118.6,1011,39.8,19.5,0.75
Ampara,2010-03-08,31.2,24.7,28.2,36.6,24.7,31.5,24,78.88,8.8,135.6,1011.3,25.5,19.7,0.8
Ampara,2010-03-09,30.9,24,28.1,35.5,24,31,23.2,75.56,7.6,69,1012.4,24.1,19.4,0.84
Ampara,2010-03-10,30.9,23.8,28.4,35.4,23.8,31.6,22.8,72.09,7.2,49.1,1012.6,31.4,19.8,0.88
Ampara,2010-03-11,31.4,26.5,29.2,35.8,26.5,32.6,22.8,68.57,13.9,63.6,1013.1,37.6,20,0.92
Ampara,2010-03-12,30.7,29.1,29.6,35.8,34.2,34.7,24.2,72.82,13.2,53.8,1013.9,62.2,20,0.95
Ampara,2010-03-13,31.4,26.2,29.2,38.6,26.2,34,24.9,78.22,11.2,101.2,1013,43.2,19.5,0.98
Ampara,2010-03-14,28.9,27.8,28.3,33.8,31.7,32.8,24.4,79.04,10,50,1011.7,36.5,20,1
Ampara,2010-03-15,30.5,23.7,28,35,23.7,30.7,23.2,75.88,7.3,86,1010.2,20,20,1
Ampara,2010-03-17,31.3,23,28.1,36.5,23,30.9,23,74.33,7.6,73.7,1012.2,36.7,19.2,0.01
Ampara,2010-03-18,30.3,24.2,28.1,35.4,24.2,31.2,23.5,76.5,11.9,47.5,1012.2,50.3,18.1,0.03
Ampara,2010-03-19,30.7,29.5,30.2,37.4,34.8,36.1,24.6,71.84,9.6,148.7,1010.9,61.1,20,0.06
Ampara,2010-03-20,31.5,27.9,29.7,37.6,31.9,35.4,24.7,74.68,9.4,96.7,1010.6,24.8,19.6,0.1
Ampara,2010-03-21,31.2,23.6,28.3,36.7,23.6,31.9,24.1,79.27,7.9,128.6,1009.1,30.3,18.5,0.14
Ampara,2010-03-22,30.6,24.5,27.4,35.7,24.5,30.6,24.3,84.22,5.4,156,1008.6,25.2,17.6,0.2
Ampara,2010-03-23,31.3,24.8,28.3,36.2,24.8,31.9,23.7,76.81,11,64.5,1007.3,20.1,19.3,0.25
Ampara,2010-03-24,30.5,24.7,27.9,35.6,24.7,31,23.6,78.08,6.1,147.8,1007.9,58.4,18.2,0.31
Ampara,2010-03-25,31.2,24.4,28.7,37.9,24.4,32.9,24,76.78,8.5,65.7,1008.3,44.5,19.6,0.36
Ampara,2010-03-26,31.8,26.5,29.3,39.1,26.5,34.8,25.2,79.24,8,115.5,1008.4,58.3,19.7,0.41
Ampara,2010-03-27,30.8,26.8,28.4,36.8,29.7,32.8,24.2,78.28,8.2,163,1009.8,80.7,19.6,0.45
Ampara,2010-03-28,31.4,24.9,28.4,37.6,24.9,32.3,24.5,80.19,10.1,116.3,1010,76.6,20,0.48
Ampara,2010-03-29,31.3,25.5,28.6,37.8,25.5,33.1,24.6,79.1,6.7,92.7,1010.8,51.4,19.3,0.5
Ampara,2010-03-30,32.2,24.8,28.5,38.8,24.8,32.3,24.2,78.35,15.1,168.4,1011.1,32.3,18.9,0.5
Ampara,2010-03-31,31.7,24.9,28.8,38.5,24.9,32.9,24.3,77.02,11.5,235.4,1010.4,27.4,19.2,0.52
Ampara,2010-04-01,32.3,25.1,29.6,39.9,25.1,35.1,24.7,75.51,9,65.3,1009.1,33.5,19.7,0.54
Ampara,2010-04-02,32,26.9,29.9,40.4,30.5,36.9,25.9,79.6,10.1,127.3,1008.8,55.4,20,0.57
Ampara,2010-04-03,32.7,27.4,30,39.1,32.2,36.1,25.2,76.35,5.8,102.8,1009.5,35.6,19.3,0.62
Ampara,2010-04-04,32.3,25,29.3,38.6,25,33.9,24.3,75.3,8.7,106.8,1010.2,41.3,18.3,0.66
Ampara,2010-04-05,31.7,26,29.3,38.8,26,34.1,24.6,76.4,7,164,1009.4,50.2,18.2,0.71
Ampara,2010-04-06,31.2,25.8,28.8,36.6,25.8,33.2,24.4,77.77,5.3,95,1009.5,74.9,18.9,0.76
Ampara,2010-04-07,31.5,25.6,29.2,38.5,25.6,34,24.6,76.94,6.2,54.8,1010.1,54.3,18.8,0.81
Ampara,2010-04-08,32.4,26.3,29.9,41.1,26.3,36.5,25.8,79.09,6.5,112,1011.1,59.2,19.5,0.85
Ampara,2010-04-09,31.7,27.3,29.7,39.5,31.8,36.6,26,80.98,6.9,64.6,1010.2,53.3,19.5,0.89
Ampara,2010-04-10,32.2,26.8,29.5,39.8,30.4,35.8,25.5,79.57,7.4,128.8,1008.2,52.4,18.6,0.93
